VALID,ISSUE_DATE,ADDRESS,LAT,LON,ACCURACY
1,2010-03-11 00:00:00,444 3rd Ave  Kings,40.6722542,-73.9905388,8
1,2010-03-01 00:00:00,W Greenwich St 15ft N/of Bethune St Manhattan,40.7369641,-74.0082540,6
1,2010-03-11 00:00:00,1731 University Ave  Bronx,40.8498804,-73.9164913,8
1,2010-03-01 00:00:00,3 E 10th St  Manhattan,40.7333207,-73.9948111,8
1,2010-03-11 00:00:00,337 9th St  Kings,40.6688493,-73.9852317,8
1,2010-03-11 00:00:00,193 Avenue C  Manhattan,40.7270589,-73.9768410,8
1,2010-03-11 00:00:00,134 Greenpoint Ave  Kings,40.7300282,-73.9552105,8
1,2010-03-30 00:00:00,39 5th Ave  Manhattan,40.7336060,-73.9948710,8
1,2010-03-11 00:00:00,227 E 167th St  Bronx,40.8338696,-73.9154488,8
1,2010-03-30 00:00:00,461 6th Ave  Manhattan,40.7353121,-73.9984791,8
1,2010-03-11 00:00:00,W 12th Ave 10ft S/of W 133rd St Manhattan,40.8172210,-73.9522730,6
1,2010-03-30 00:00:00,413 5th Ave  Kings,40.6700100,-73.9854387,8
1,2010-03-11 00:00:00,35-11 43rd Ave  Queens,40.7465030,-73.9289380,8
1,2010-03-11 00:00:00,S E 9th St 15ft W/of Avenue A Manhattan,40.7260560,-73.9835350,6
1,2010-03-11 00:00:00,1870 Grand Concourse  Bronx,40.8486587,-73.9062400,8
1,2010-03-31 00:00:00,1014 Grand St  Kings,40.7133631,-73.9347699,8
1,2010-03-31 00:00:00,1711 1st Ave  Manhattan,40.7786360,-73.9484430,8
1,2010-03-31 00:00:00,1475 1st Ave  Manhattan,40.7710290,-73.9539990,8
1,2010-03-31 00:00:00,498 6th Ave  Manhattan,40.7362820,-73.9971980,8
1,2010-03-31 00:00:00,65 4th Ave  Manhattan,40.7309497,-73.9902884,8
1,2010-03-31 00:00:00,33 5th Ave  Manhattan,40.7331660,-73.9952780,8
1,2010-03-21 00:00:00,113 Chrystie St  Manhattan,40.7184893,-73.9936848,8
1,2010-03-31 00:00:00,1740 1st Ave  Manhattan,40.7795839,-73.9472420,8
1,2010-03-31 00:00:00,1700 Grand Concourse  Bronx,40.8445800,-73.9107750,8
1,2010-03-11 00:00:00,2825 Grand Concourse  Bronx,40.8699990,-73.8918920,8
1,2010-03-11 00:00:00,280 St Nicholas Ave  Manhattan,40.8101050,-73.9521390,8
1,2010-03-01 00:00:00,520 E 20th St  Manhattan,40.7338503,-73.9772313,8
1,2010-03-22 00:00:00,539 5th Ave  Kings,36.1158314,-119.5542693,8
1,2010-03-19 00:00:00,E Washington St 10ft N/of W 11th St Manhattan,40.7342028,-73.9955257,8
1,2010-03-11 00:00:00,2200 Fredrick Douglas Blv  Manhattan,40.8061774,-73.9538891,8
1,2010-03-18 00:00:00,40 W 77th St  Manhattan,40.7800994,-73.9753511,8
1,2010-03-11 00:00:00,960 Grand Concourse  Bronx,40.8291570,-73.9206830,8
1,2010-03-11 00:00:00,960 Grand Concourse  Bronx,40.8291570,-73.9206830,8
1,2010-03-11 00:00:00,99 Lafayette St  Manhattan,40.7177500,-74.0011272,8
1,2010-03-11 00:00:00,S Grand St 150ft E/of Clinton S Manhattan,40.7834345,-73.9662495,4
1,2010-03-11 00:00:00,257 E Broadway  Manhattan,40.7143335,-73.9855246,8
1,2010-03-11 00:00:00,260 E Broadway  Manhattan,40.7144990,-73.9847850,8
1,2010-03-11 00:00:00,114 4th Ave  Manhattan,40.7326968,-73.9900652,8
1,2010-03-11 00:00:00,1665 Grand Concourse  Bronx,40.8441369,-73.9121303,8
1,2010-03-11 00:00:00,132-61 Sanford Ave  Queens,40.7555131,-73.8312642,8
1,2010-03-11 00:00:00,E Ashland Pl 80ft S/of Willoughby Kings,40.6528762,-73.9594940,3
1,2010-03-11 00:00:00,1720 University Ave  Bronx,40.8488009,-73.9176177,8
1,2010-03-11 00:00:00,147 St Nicholas Ave  Manhattan,40.8046573,-73.9529145,8
1,2010-03-01 00:00:00,201 2nd Ave  Manhattan,40.7313510,-73.9857617,8
1,2010-03-11 00:00:00,79 Christopher St  Manhattan,40.7335870,-74.0034794,8
1,2010-03-11 00:00:00,90-10 34th Ave  Queens,40.7542990,-73.8770580,8
1,2010-03-30 00:00:00,666 Greenwich St  Manhattan,40.7323050,-74.0077630,8
1,2010-03-11 00:00:00,88 New Dorp Plz South  Richmond,40.5729091,-74.1176363,8
1,2010-03-11 00:00:00,65 E 90th St  Manhattan,40.7832170,-73.9558940,8
1,2010-03-30 00:00:00,1455 Grand Concourse  Bronx,40.8406160,-73.9135770,8
1,2010-03-11 00:00:00,68 Greenpoint Ave  Kings,40.7295690,-73.9582400,8
1,2010-03-30 00:00:00,1733 UNIVERSITY AVE  Bronx,40.8500294,-73.9165407,8
1,2010-03-01 00:00:00,2102 Grand Concourse  Bronx,40.8542080,-73.9016310,8
1,2010-03-11 00:00:00,409 5th Ave  Kings,36.1158707,-119.5542696,8
1,2010-03-01 00:00:00,450 Jay St  Kings,40.6914895,-73.9873489,8
1,2010-03-11 00:00:00,890 Broadway  Manhattan,40.7386762,-73.9898272,8
1,2010-03-11 00:00:00,768 Washington St  Manhattan,40.7375081,-74.0082267,8
1,2010-03-11 00:00:00,1705 University Ave  Bronx,40.8496565,-73.9168146,8
1,2010-03-11 00:00:00,1006 Manhattan Ave  Kings,40.7333637,-73.9546647,8
1,2010-03-11 00:00:00,2733 3rd Ave  Bronx,40.8142653,-73.9210685,8
1,2010-03-01 00:00:00,545 6th Ave  Manhattan,40.7378935,-73.9966960,8
1,2010-03-19 00:00:00,666 Greenwich St  Manhattan,40.7323050,-74.0077630,8
1,2010-03-11 00:00:00,72 E 1st St  Manhattan,40.7233633,-73.9886934,8
1,2010-03-11 00:00:00,W 1st Ave 3ft S/of E 94th St Manhattan,40.7842308,-73.9510812,6
1,2010-03-11 00:00:00,286 Ft Washington Ave  Manhattan,40.8447720,-73.9405420,8
1,2010-03-11 00:00:00,75-73 Seaman Ave  Manhattan,40.8677590,-73.9252540,8
1,2010-03-20 00:00:00,530 Grand St  Manhattan,40.7149362,-73.9813180,8
1,2010-03-15 00:00:00,401 E 89th St  Manhattan,40.7788840,-73.9473000,8
1,2010-03-11 00:00:00,1052 Gerard Ave  Bronx,40.8318643,-73.9222973,8
1,2010-03-11 00:00:00,622 Greenwich St  Manhattan,40.7307349,-74.0081994,8
1,2010-03-11 00:00:00,240 Madison St  Manhattan,40.7128157,-73.9877667,8
1,2010-03-11 00:00:00,260 E Broadway  Manhattan,40.7144990,-73.9847850,8
1,2010-03-11 00:00:00,153 E Broadway  Manhattan,40.7137690,-73.9908050,8
1,2010-03-11 00:00:00,201 E Broadway  Manhattan,40.7141621,-73.9880484,8
1,2010-03-11 00:00:00,173 E Broadway  Manhattan,40.7139585,-73.9895424,8
1,2010-03-11 00:00:00,49 Canal St  Manhattan,40.7149710,-73.9915380,8
1,2010-03-11 00:00:00,425 Grand St  Manhattan,40.7155139,-73.9860632,8
1,2010-03-01 00:00:00,1464 1st Ave  Manhattan,40.7704916,-73.9538510,8
1,2010-03-01 00:00:00,1611 University Ave  Bronx,40.8473148,-73.9201230,8
1,2010-03-01 00:00:00,77-42 164th St  Queens,40.7231633,-73.8047774,8
1,2010-03-11 00:00:00,29 Reade St  Manhattan,40.7142665,-74.0050552,8
1,2010-03-11 00:00:00,20 Warren St  Manhattan,40.7142920,-74.0076820,8
1,2010-03-01 00:00:00,1020 Grand Concourse  Bronx,40.8301420,-73.9201370,8
1,2010-03-16 00:00:00,478 6th Ave  Manhattan,40.7358376,-73.9977238,8
1,2010-03-11 00:00:00,35 5th Ave  Manhattan,40.7334480,-73.9953340,8
1,2010-03-11 00:00:00,413 Grand St  Manhattan,40.7159219,-73.9868642,8
1,2010-03-01 00:00:00,413 5th Ave  Kings,36.1158695,-119.5542696,8
1,2010-03-30 00:00:00,840 8th Ave  Manhattan,40.7625379,-73.9856902,8
1,2010-03-11 00:00:00,660 5th Ave  Kings,36.1150687,-119.5542557,8
1,2010-03-11 00:00:00,1771 1st Ave  Manhattan,40.7805680,-73.9470830,8
1,2010-03-26 00:00:00,2532 Grand Concourse  Bronx,40.8636121,-73.8960051,8
1,2010-03-26 00:00:00,3034 Grand Concourse  Bronx,40.8737060,-73.8863510,8
1,2010-03-11 00:00:00,3130 Grand Concourse  Bronx,40.8748949,-73.8864310,8
1,2010-03-26 00:00:00,N 43rd Ave 20ft E/of 36th St Queens,40.7658150,-73.9167336,6
1,2010-03-11 00:00:00,1362 Grand Concourse  Bronx,40.8377670,-73.9139680,8
1,2010-03-23 00:00:00,52 Ft Washington Ave  Manhattan,40.8370029,-73.9443206,8
1,2010-03-30 00:00:00,1830 1st Ave  Manhattan,40.7508833,-73.9684479,8
1,2010-03-22 00:00:00,910 Gerard Ave  Bronx,40.8285399,-73.9240850,8
1,2010-03-22 00:00:00,W Grand Concourse 30ft S/of Rockwood S Bronx,40.8500000,-73.8666670,4
1,2010-03-22 00:00:00,185 Clinton St  Manhattan,40.7153659,-73.9870420,8
1,2010-03-01 00:00:00,666 Greenwich St  Manhattan,40.7323050,-74.0077630,8
1,2010-03-18 00:00:00,442 3rd Ave  Kings,40.6722689,-73.9904858,8
1,2010-03-21 00:00:00,71 E Broadway  Manhattan,40.7137021,-73.9979875,8
1,2010-03-03 00:00:00,500 6 AVE  Manhattan,40.7363290,-73.9971620,8
1,2010-03-12 00:00:00,502 6th Ave  Manhattan,40.7364764,-73.9973326,8
1,2010-03-12 00:00:00,W Greenwich St 5ft N/of Barrow St Manhattan,40.7316272,-74.0058891,6
1,2010-03-12 00:00:00,185 Avenue C  Manhattan,40.7268090,-73.9770476,8
1,2010-03-13 00:00:00,520 5th Ave  Kings,36.1151133,-119.5542559,8
1,2010-03-12 00:00:00,1500 Grand Concourse  Bronx,40.8411720,-73.9121380,8
1,2010-03-12 00:00:00,332A 9th St  Kings,40.6687140,-73.9856770,8
1,2010-03-30 00:00:00,175 E 91st St  Manhattan,40.7823288,-73.9519256,8
1,2010-03-20 00:00:00,530 Grand St  Manhattan,40.7149362,-73.9813180,8
1,2010-03-01 00:00:00,29 E Broadway  Manhattan,40.7132870,-73.9966190,8
1,2010-03-30 00:00:00,668 Greenwich St  Manhattan,40.7323617,-74.0076720,8
1,2010-03-12 00:00:00,551 Grand St  Manhattan,40.7140520,-73.9805738,8
1,2010-03-12 00:00:00,1523 Neptune Ave  Kings,40.5793320,-73.9837790,8
1,2010-03-13 00:00:00,435 E 90th St  Manhattan,40.7787405,-73.9455924,8
1,2010-03-05 00:00:00,543 6 AVE  Manhattan,40.7377652,-73.9965725,8
1,2010-03-30 00:00:00,280 Madison St  Manhattan,40.7129961,-73.9857888,8
1,2010-03-14 00:00:00,77 6th Ave  Manhattan,40.7220393,-74.0054336,8
1,2010-03-13 00:00:00,936 St Nicholas Ave  Manhattan,40.8320085,-73.9409858,8
1,2010-03-12 00:00:00,440 5th Ave  Kings,36.1151387,-119.5542559,8
1,2010-03-30 00:00:00,S Grand St 2ft E/of Chrystie St Manhattan,40.7198856,-73.9929534,6
1,2010-03-13 00:00:00,383 5th Ave  Kings,36.1158846,-119.5542697,8
1,2010-03-13 00:00:00,51 Madison St  Manhattan,40.7120531,-73.9980340,8
1,2010-03-12 00:00:00,1473 1st Ave  Manhattan,40.7709246,-73.9539432,8
1,2010-03-12 00:00:00,211 Madison St  Manhattan,40.7129390,-73.9893470,8
1,2010-03-01 00:00:00,90 E Broadway  Manhattan,40.7139540,-73.9937610,8
1,2010-03-30 00:00:00,259 E Broadway  Manhattan,40.7143324,-73.9854270,8
-1,2010-03-18 00:00:00,W Ashland Pl 6ft S/of Willoughby Kings,0,0,0
1,2010-03-12 00:00:00,55 5th Ave  Manhattan,40.7350139,-73.9942668,8
1,2010-03-15 00:00:00,2039 1st Ave  Manhattan,40.7892235,-73.9404416,8
1,2010-03-13 00:00:00,434 6th Ave  Manhattan,40.7346220,-73.9985200,8
1,2010-03-01 00:00:00,12 Metrotech Ctr  Kings,40.6934889,-73.9877382,8
1,2010-03-30 00:00:00,195 Chrystie St  Manhattan,40.7221570,-73.9923370,8
1,2010-03-12 00:00:00,2812 Grand Concourse  Bronx,40.8695520,-73.8914470,8
1,2010-03-12 00:00:00,2685 Grand Concourse  Bronx,40.8665808,-73.8944438,8
1,2010-03-12 00:00:00,1051 St Nicholas Ave  Manhattan,40.8367160,-73.9402938,8
1,2010-03-12 00:00:00,43 Avenue C  Manhattan,40.7221580,-73.9806140,8
1,2010-03-30 00:00:00,179 E Broadway  Manhattan,40.7139931,-73.9892639,8
1,2010-03-30 00:00:00,155 E Broadway  Manhattan,40.7139956,-73.9906695,8
1,2010-03-30 00:00:00,209 E Broadway  Manhattan,40.7140220,-73.9877820,8
1,2010-03-30 00:00:00,371-379 Madison St  Manhattan,40.7135136,-73.9812645,8
1,2010-03-01 00:00:00,2132 Fredrick Douglas Blv  Manhattan,40.8037690,-73.9554230,8
1,2010-03-13 00:00:00,1568 1st Ave  Manhattan,40.7738885,-73.9513817,8
1,2010-03-12 00:00:00,55 Avenue A  Manhattan,40.7241259,-73.9849628,8
1,2010-03-12 00:00:00,2585 Grand Concourse  Bronx,40.8645550,-73.8961280,8
1,2010-03-01 00:00:00,1665 Grand Concourse  Bronx,40.8441369,-73.9121303,8
1,2010-03-01 00:00:00,1555 Grand Concourse  Bronx,40.8421960,-73.9129109,8
1,2010-03-01 00:00:00,751 St Nicholas Ave  Manhattan,40.8258670,-73.9438289,8
1,2010-03-12 00:00:00,466 Grand St  Manhattan,40.7150623,-73.9837285,8
1,2010-03-12 00:00:00,W Greenwich St 10ft S/of Morton St Manhattan,40.7309478,-74.0067255,6
1,2010-03-24 00:00:00,107 Greenpoint Ave  Kings,40.7302580,-73.9559580,8
1,2010-03-01 00:00:00,506 Ft Washington Ave  Manhattan,40.8523550,-73.9377233,8
1,2010-03-24 00:00:00,186 2nd Ave  Manhattan,40.7307664,-73.9858853,8
1,2010-03-19 00:00:00,186 5th Ave  Kings,36.1152195,-119.5542562,8
1,2010-03-23 00:00:00,1470 1st Ave  Manhattan,40.7705890,-73.9535750,8
1,2010-03-01 00:00:00,370 E 149th St  Bronx,40.8163212,-73.9186218,8
1,2010-03-03 00:00:00,840 8 AVE  Manhattan,40.7625379,-73.9856902,8
1,2010-03-12 00:00:00,112 4th Ave  Manhattan,40.7325925,-73.9902435,8
1,2010-03-12 00:00:00,205 2nd Ave  Manhattan,40.7316270,-73.9858910,8
1,2010-03-12 00:00:00,55 Avenue A  Manhattan,40.7241259,-73.9849628,8
1,2010-03-12 00:00:00,160 2nd Ave  Manhattan,40.7298268,-73.9866052,8
1,2010-03-12 00:00:00,310 2nd Ave  Manhattan,40.7348815,-73.9828632,8
1,2010-03-01 00:00:00,W Lafayette St 70ft N/of Prince St Manhattan,40.7246174,-73.9985768,6
1,2010-03-01 00:00:00,155 E Broadway  Manhattan,40.7139956,-73.9906695,8
1,2010-03-12 00:00:00,1955 Grand Concourse  Bronx,40.8508130,-73.9055420,8
1,2010-03-31 00:00:00,  8 AVE Manhattan,40.7521900,-73.9934640,6
1,2010-03-01 00:00:00,264 E Broadway  Manhattan,40.7144988,-73.9847892,8
1,2010-03-23 00:00:00,60 W 78th St  Manhattan,40.7812666,-73.9760186,8
1,2010-03-12 00:00:00,611 6th Ave  Manhattan,40.7397967,-73.9950885,8
1,2010-03-22 00:00:00,1555 Grand Concourse  Bronx,40.8421960,-73.9129109,8
1,2010-03-01 00:00:00,785 Washington St  Manhattan,40.7383090,-74.0079160,8
1,2010-03-01 00:00:00,842 Greenwich St  Manhattan,40.7392070,-74.0066980,8
1,2010-03-17 00:00:00,121 Avenue A  Manhattan,40.7265238,-73.9833623,8
1,2010-03-12 00:00:00,195 Chrystie St  Manhattan,40.7221570,-73.9923370,8
1,2010-03-12 00:00:00,W 1st Ave 40ft N/of E 110th St Manhattan,40.7948128,-73.9444028,6
1,2010-03-13 00:00:00,270 Lafayette St  Manhattan,40.7239917,-73.9964322,8
1,2010-03-12 00:00:00,511 6th Ave  Manhattan,40.7368877,-73.9972303,8
1,2010-03-01 00:00:00,175 Christopher St  Manhattan,40.7325862,-74.0092762,8
1,2010-03-22 00:00:00,438 E 89th St  Manhattan,40.7780623,-73.9464036,8
1,2010-03-01 00:00:00,E Lafayette St 250ft S/of Worth St Manhattan,40.7155294,-74.0030506,6
1,2010-03-12 00:00:00,1720 1st Ave  Manhattan,40.7508830,-73.9684481,8
1,2010-03-17 00:00:00,2486 GRAND CONCOURSE  Bronx,40.8620100,-73.8971433,8
1,2010-03-30 00:00:00,962 St Nicholas Ave  Manhattan,40.8333140,-73.9401510,8
1,2010-03-12 00:00:00,519 5th Ave  Kings,36.1158374,-119.5542693,8
1,2010-03-30 00:00:00,336 Fort Washington Ave  Manhattan,40.8462040,-73.9400499,8
1,2010-03-23 00:00:00,E Greenwich St 25ft S/of Christophe Manhattan,40.7834345,-73.9662495,4
1,2010-03-12 00:00:00,200 2nd Ave  Manhattan,40.7313181,-73.9856631,8
1,2010-03-13 00:00:00,193 Avenue C  Manhattan,40.7270589,-73.9768410,8
1,2010-03-12 00:00:00,136 Greenpoint Ave  Kings,40.7298730,-73.9551030,8
1,2010-03-12 00:00:00,17 E Broadway  Manhattan,40.7134547,-73.9972506,8
1,2010-03-30 00:00:00,33 5th Ave  Manhattan,40.7331660,-73.9952780,8
1,2010-03-30 00:00:00,35 5th Ave  Manhattan,40.7334480,-73.9953340,8
1,2010-03-18 00:00:00,575 8th Ave  Manhattan,40.7550350,-73.9918030,8
1,2010-03-30 00:00:00,332A 9th St  Kings,40.6687140,-73.9856770,8
1,2010-03-30 00:00:00,329 9th St  Kings,40.6688413,-73.9855610,8
1,2010-03-12 00:00:00,434 9th St  Kings,40.6669280,-73.9822460,8
1,2010-03-01 00:00:00,E Banker St 20ft S/of Wythe Ave Kings,40.7128610,-73.9657810,6
1,2010-03-16 00:00:00,56 5th Ave  Kings,40.6813600,-73.9774080,8
1,2010-03-01 00:00:00,2855 Grand Concourse  Bronx,40.8705340,-73.8911590,8
1,2010-03-24 00:00:00,20 Avenue A  Manhattan,40.7227751,-73.9857358,8
1,2010-03-12 00:00:00,101 Avenue A  Manhattan,40.7256650,-73.9838650,8
1,2010-03-17 00:00:00,201 E Broadway  Manhattan,40.7141621,-73.9880484,8
1,2010-03-12 00:00:00,1830 1st Ave  Manhattan,40.7508833,-73.9684479,8
1,2010-03-30 00:00:00,30 E 9th St  Manhattan,40.7320132,-73.9939024,8
1,2010-03-01 00:00:00,969 Prospect Ave  Bronx,40.8230533,-73.9004065,8
1,2010-03-12 00:00:00,519 5th Ave  Kings,36.1158374,-119.5542693,8
1,2010-03-26 00:00:00,4631 Skillman Ave  Queens,40.7464520,-73.9173670,8
1,2010-03-12 00:00:00,W Greenwich St 10ft S/of Morton St Manhattan,40.7309478,-74.0067255,6
1,2010-03-12 00:00:00,197 Madison St  Manhattan,40.7127460,-73.9902840,8
1,2010-03-12 00:00:00,551 Grand St  Manhattan,40.7140520,-73.9805738,8
1,2010-03-12 00:00:00,S E Broadway 80ft E/of Samuel Dic Manhattan,40.7834345,-73.9662495,4
1,2010-03-12 00:00:00,500 Grand St  Manhattan,40.7161130,-73.9826029,8
1,2010-03-01 00:00:00,280 Ft Washington Ave  Manhattan,40.8443440,-73.9405540,8
1,2010-03-12 00:00:00,259 E Broadway  Manhattan,40.7143324,-73.9854270,8
1,2010-03-12 00:00:00,209 Madison St  Manhattan,40.7128165,-73.9894133,8
1,2010-03-19 00:00:00,W 5th Ave 2ft N/of W 9th St Manhattan,40.7341667,-73.9990164,6
1,2010-03-12 00:00:00,S Reade St 15ft E/of Broadway Manhattan,40.7427976,-73.9891981,8
1,2010-03-12 00:00:00,68 5th Ave  Manhattan,40.7351330,-73.9944430,8
1,2010-03-12 00:00:00,177 Christopher St  Manhattan,40.7325755,-74.0093467,8
1,2010-03-01 00:00:00,551 Grand St  Manhattan,40.7140520,-73.9805738,8
1,2010-03-03 00:00:00,220 E 119 ST  Manhattan,40.7992440,-73.9376910,8
1,2010-03-12 00:00:00,307 W 106th St  Manhattan,40.8021350,-73.9689950,8
1,2010-03-30 00:00:00,2060 Grand Concourse  Bronx,40.8525160,-73.9029170,8
1,2010-03-24 00:00:00,29 Avenue A  Manhattan,40.7231776,-73.9857652,8
1,2010-03-12 00:00:00,2473 Grand Concourse  Bronx,40.8617969,-73.8977330,8
1,2010-03-13 00:00:00,22-55 36th St  Queens,40.7729830,-73.9094520,8
1,2010-03-02 00:00:00,2805 Grand Concourse  Bronx,40.8693359,-73.8924730,8
1,2010-03-12 00:00:00,E 1st Ave 40ft S/of E 79th St Manhattan,40.7733350,-73.9550632,6
1,2010-03-26 00:00:00,109 Chrystie St  Manhattan,40.7183674,-73.9937499,8
1,2010-03-13 00:00:00,181 Clinton St  Manhattan,40.7154796,-73.9869965,8
1,2010-03-31 00:00:00,777 8TH AVE  Manhattan,40.7608130,-73.9873190,8
1,2010-03-01 00:00:00,1514 Pacific St  Kings,40.6768260,-73.9393840,8
1,2010-03-31 00:00:00,795 8TH AVE  Manhattan,40.7612290,-73.9870460,8
1,2010-03-29 00:00:00,777 8TH AVE  Manhattan,40.7608130,-73.9873190,8
1,2010-03-01 00:00:00,648 Prospect Ave  Bronx,40.8154203,-73.9033066,8
1,2010-03-24 00:00:00,935 8 AVE  Manhattan,40.7657690,-73.9839350,8
1,2010-03-12 00:00:00,3130 Grand Concourse  Bronx,40.8748949,-73.8864310,8
1,2010-03-14 00:00:00,88 E Broadway  Manhattan,40.7137762,-73.9940977,8
1,2010-03-16 00:00:00,173-175 E Broadway  Manhattan,40.7098236,-74.0099529,8
1,2010-03-19 00:00:00,484 5th Ave  Kings,36.1151247,-119.5542559,8
1,2010-03-22 00:00:00,448 St Nicholas Ave  Manhattan,40.8151400,-73.9485050,8
1,2010-03-17 00:00:00,100 Lafayette St  Manhattan,40.7180300,-74.0009400,8
1,2010-03-10 00:00:00,425 5TH AVE  Kings,36.1158658,-119.5542695,8
1,2010-03-02 00:00:00,397 2ND ST  Kings,40.6729380,-73.9812790,8
1,2010-03-02 00:00:00,531 E 20th St  Manhattan,40.7338600,-73.9765910,8
1,2010-03-10 00:00:00,1701 1 AVE  Manhattan,40.7783706,-73.9486543,8
1,2010-03-29 00:00:00,305 2 AVE  Manhattan,40.7345950,-73.9835650,8
1,2010-03-02 00:00:00,550 5TH AVE  Kings,36.1151037,-119.5542558,8
1,2010-03-23 00:00:00,146 2nd Ave  Manhattan,40.7291940,-73.9869120,8
1,2010-03-23 00:00:00,133 2nd Ave  Manhattan,40.7288680,-73.9879160,8
1,2010-03-23 00:00:00,123 Avenue A  Manhattan,40.7265579,-73.9833338,8
1,2010-03-19 00:00:00,666 Greenwich St  Manhattan,40.7323050,-74.0077630,8
1,2010-03-04 00:00:00,350 JAY ST  Kings,40.6935557,-73.9872507,8
1,2010-03-24 00:00:00,2888 Grand Concourse  Bronx,40.8705150,-73.8895870,8
1,2010-03-19 00:00:00,434 5th Ave  Kings,40.6695815,-73.9861382,8
1,2010-03-08 00:00:00,1369 1 AVE  Manhattan,40.7689642,-73.9554037,8
1,2010-03-22 00:00:00,1743 1st Ave  Manhattan,40.7796697,-73.9475826,8
1,2010-03-02 00:00:00,E St Nicholas Ave 30ft S/of W 161st St Manhattan,40.8365946,-73.9431583,6
1,2010-03-02 00:00:00,790 Greenwich St  Manhattan,40.7371890,-74.0067700,8
1,2010-03-03 00:00:00,57 5TH AVE  Kings,36.1161092,-119.5542788,8
1,2010-03-02 00:00:00,193 Avenue C  Manhattan,40.7270589,-73.9768410,8
1,2010-03-02 00:00:00,530 Grand St  Manhattan,40.7149362,-73.9813180,8
1,2010-03-23 00:00:00,1830 1st Ave  Manhattan,40.7508833,-73.9684479,8
1,2010-03-02 00:00:00,461 9TH ST  Kings,40.6666750,-73.9805570,8
1,2010-03-02 00:00:00,53 E Broadway  Manhattan,40.7133710,-73.9955370,8
1,2010-03-02 00:00:00,148 DEKALB AVE  Kings,40.6896689,-73.9748496,8
1,2010-03-02 00:00:00,191 Chrystie St  Manhattan,40.7220060,-73.9925120,8
1,2010-03-04 00:00:00,829 GREENWICH ST  Manhattan,40.7390000,-74.0062490,8
1,2010-03-08 00:00:00,26 FEDERAL PL  Manhattan,40.7155118,-74.0048522,8
1,2010-03-31 00:00:00,180 MAIDEN LN  Manhattan,40.7052830,-74.0054849,8
1,2010-03-02 00:00:00,551 Grand St  Manhattan,40.7140520,-73.9805738,8
1,2010-03-01 00:00:00,1568 1 AVE  Manhattan,40.7738885,-73.9513817,8
1,2010-03-03 00:00:00,636 GREENWICH ST  Manhattan,40.7313110,-74.0082200,8
1,2010-03-17 00:00:00,171 Avenue A  Manhattan,40.7282760,-73.9820263,8
1,2010-03-02 00:00:00,530 Grand St  Manhattan,40.7149362,-73.9813180,8
1,2010-03-02 00:00:00,1061 St Nicholas Ave  Manhattan,40.8373450,-73.9404580,8
1,2010-03-01 00:00:00,405 5 AVE  Kings,40.6700890,-73.9851360,8
1,2010-03-02 00:00:00,1373 1st Ave  Manhattan,40.7690928,-73.9553189,8
1,2010-03-02 00:00:00,601 E 20th St  Manhattan,40.7332430,-73.9751530,8
1,2010-03-25 00:00:00,700 5th Ave  Kings,40.6611370,-73.9938355,8
1,2010-03-02 00:00:00,N E 120th St 80ft W/of Paladino A Manhattan,40.7834345,-73.9662495,4
1,2010-03-02 00:00:00,551 Grand St  Manhattan,40.7140520,-73.9805738,8
1,2010-03-02 00:00:00,389 9TH ST  Kings,40.6679559,-73.9832320,8
1,2010-03-02 00:00:00,E Lewis St 80ft N/of Grand St Manhattan,40.7176223,-73.9922547,6
1,2010-03-18 00:00:00,928 Broadway  Manhattan,40.7400270,-73.9891380,8
1,2010-03-17 00:00:00,2842 Grand Concourse  Bronx,40.8697460,-73.8908060,8
1,2010-03-17 00:00:00,2720 Grand Concourse  Bronx,40.8672700,-73.8925770,8
1,2010-03-02 00:00:00,941 8th Ave  Manhattan,40.7658417,-73.9835425,8
1,2010-03-02 00:00:00,550 5th Ave  Kings,36.1151037,-119.5542558,8
1,2010-03-19 00:00:00,1373 1st Ave  Manhattan,40.7690928,-73.9553189,8
1,2010-03-02 00:00:00,24-18 34th Ave  Queens,40.7531369,-73.8900939,8
1,2010-03-02 00:00:00,132-35 Sanford Ave  Queens,40.7556060,-73.8320789,8
1,2010-03-23 00:00:00,2220 Adam Clayton Powell  Manhattan,40.8130430,-73.9458120,8
1,2010-03-22 00:00:00,536 Ft Washington Ave  Manhattan,40.8530710,-73.9371649,8
1,2010-03-02 00:00:00,199 W 10th St  Manhattan,40.7343240,-74.0038290,8
1,2010-03-02 00:00:00,50 W 77th St  Manhattan,40.7803790,-73.9760760,8
1,2010-03-24 00:00:00,125 2nd Ave  Manhattan,40.7283269,-73.9880874,8
1,2010-03-15 00:00:00,96 Avenue A  Manhattan,40.7256408,-73.9838152,8
1,2010-03-02 00:00:00,128 2nd Ave  Manhattan,40.7283240,-73.9876853,8
1,2010-03-10 00:00:00,897 8 AVE  Manhattan,40.7644347,-73.9845826,8
1,2010-03-02 00:00:00,445 Lafayette St  Manhattan,40.7298511,-73.9912636,8
1,2010-03-11 00:00:00,858 8TH AVE  Manhattan,40.7631290,-73.9851090,8
1,2010-03-02 00:00:00,511 6th Ave  Manhattan,40.7368877,-73.9972303,8
1,2010-03-15 00:00:00,  60' E/O 34 ST Manhattan,40.7495859,-73.9875083,8
1,2010-03-10 00:00:00,855 7TH AVE  Manhattan,40.7638668,-73.9810618,8
1,2010-03-02 00:00:00,2676 Grand Concourse  Bronx,40.8666739,-73.8935479,8
